lat,lng,t,f
41.89539514222201,12.472362118313734,person,2400
41.895652581444104,12.472177963680492,person,2400
41.89568267167507,12.47197921142388,person,2400
41.89569938846392,12.471917452248096,person,2400
41.89569938846392,12.471906223307045,person,2400
41.895756225513274,12.471878150954415,person,2400
41.89539514222201,12.47236099541963,person,2050
41.895686015033185,12.471975842741564,person,2050
41.89569938846392,12.471917452248096,person,2050
41.89569938846392,12.471906223307045,person,2050
41.895756225513274,12.4718747822721,person,2050
41.895401828968176,12.47235201226679,person,2100
41.895686015033185,12.47197471984746,person,2100
41.89569938846392,12.471917452248096,person,2100
41.89569938846392,12.471906223307045,person,2100
41.895756225513274,12.471873659377994,person,2100
41.89540517234099,12.472348643584473,person,2150
41.8956458947242,12.472193684197963,person,2150
41.895686015033185,12.47197471984746,person,2150
41.89569938846392,12.471917452248096,person,2150
41.89569938846392,12.471906223307045,person,2150
41.89540517234099,12.472348643584473,person,2640
41.8956458947242,12.472192561303858,person,2640
41.895686015033185,12.47197471984746,person,2640
41.89569938846392,12.471917452248096,person,2640
41.89569938846392,12.47190510041294,person,2640
41.89575956886755,12.471873659377994,person,2640
41.89540851571365,12.472346397796263,person,2700
41.8956458947242,12.472194807092068,person,2700
41.895686015033185,12.47197471984746,person,2700
41.89569938846392,12.471917452248096,person,2700
41.89569938846392,12.47190510041294,person,2700
41.89575956886755,12.47187253648389,person,2700
41.89540851571365,12.472343029113947,person,2760
41.8956458947242,12.47219705288028,person,2760
41.895686015033185,12.47197471984746,person,2760
41.89569938846392,12.471917452248096,person,2760
41.89569938846392,12.47190510041294,person,2760
41.89575956886755,12.47187253648389,person,2760
41.89541185908611,12.472341906219842,person,3760
41.89539848559518,12.472276778361744,person,3760
41.8956458947242,12.472195929986174,person,3760
41.895686015033185,12.47197471984746,person,3760
41.89562917792134,12.471832112296106,person,3760
41.89569938846392,12.471917452248096,person,3760
41.89569938846392,12.47190510041294,person,3760
41.895756225513274,12.47187253648389,person,3760
41.89541185908611,12.472341906219842,person,2880
41.8956458947242,12.47219705288028,person,2880
41.895686015033185,12.47197471984746,person,2880
41.89569938846392,12.471917452248096,person,2880
41.89569938846392,12.47190510041294,person,2880
41.895756225513274,12.47187253648389,person,2880
41.89541520245841,12.472337414643423,person,2940
41.89564255136397,12.472200421562594,person,2940
41.895689358391124,12.47197247405925,person,2940
41.89569938846392,12.471918575142201,person,2940
41.89569938846392,12.471906223307045,person,2940
41.895756225513274,12.471873659377994,person,2940
41.89541520245841,12.472337414643423,person,3000
41.89564255136397,12.472200421562594,person,3000
41.895689358391124,12.471971351165143,person,3000
41.89569938846392,12.471917452248096,person,3000
41.89569938846392,12.471906223307045,person,3000
41.895756225513274,12.471873659377994,person,3000
41.895689358391124,12.471971351165143,person,2040
41.89569938846392,12.471917452248096,person,2040
41.89569938846392,12.47190510041294,person,2040
41.895756225513274,12.471873659377994,person,2040
41.89542188920248,12.472329554384686,person,2600
41.89539848559518,12.472288007302796,person,2600
41.895689358391124,12.471971351165143,person,2600
41.89569938846392,12.471918575142201,person,2600
41.89569938846392,12.47190510041294,person,2600
41.89541520245841,12.472337414643423,person,3180
41.89539848559518,12.472288007302796,person,3180
41.895689358391124,12.471970228271038,person,3180
41.89569938846392,12.471918575142201,person,3180
41.89569938846392,12.471906223307045,person,3180
41.895756225513274,12.47187253648389,person,3180
41.89563920800358,12.47220828182133,person,2700
41.895689358391124,12.471967982482829,person,2700
41.89569938846392,12.471918575142201,person,2700
41.89569938846392,12.47190510041294,person,2700
41.895756225513274,12.47187253648389,person,2700
41.89542188920248,12.472330677278793,person,3300
41.89563920800358,12.472211650503645,person,3300
41.895689358391124,12.471966859588724,person,3300
41.89569938846392,12.471920820930412,person,3300
41.89569938846392,12.47190510041294,person,3300
41.895756225513274,12.471873659377994,person,3300
41.89542188920248,12.472328431490581,person,2800
41.895689358391124,12.471966859588724,person,2800
41.89569604510649,12.471920820930412,person,2800
41.89569938846392,12.47190510041294,person,2800
41.89575956886755,12.471873659377994,person,2800
41.89542188920248,12.472327308596476,person,2280
41.8956927017489,12.471965736694619,person,2280
41.89569604510649,12.471920820930412,person,2280
41.89569938846392,12.47190510041294,person,2280
41.89542188920248,12.472327308596476,person,2320
41.8956927017489,12.471964613800512,person,2320
41.89569604510649,12.471919698036306,person,2320
41.89569938846392,12.47190510041294,person,2320
41.89542523257425,12.472326185702372,person,3540
41.89539514222201,12.472292498879217,person,3540
41.895632521282266,12.472221756550592,person,3540
41.8956927017489,12.471964613800512,person,3540
41.89569604510649,12.471919698036306,person,3540
41.89569938846392,12.47190510041294,person,3540
41.89542523257425,12.472325062808267,person,3000
41.89539514222201,12.47229137598511,person,3000
41.8956927017489,12.471964613800512,person,3000
41.89569604510649,12.471919698036306,person,3000
41.89569938846392,12.47190510041294,person,3000
41.895251377010055,12.472547395841085,person,3050
41.89542523257425,12.472325062808267,person,3050
41.89539514222201,12.472292498879217,person,3050
41.8956927017489,12.471964613800512,person,3050
41.89569604510649,12.471919698036306,person,3050
41.89529818432389,12.472440720901096,person,2480
41.89542523257425,12.47232393991416,person,2480
41.89569604510649,12.471961245118198,person,2480
41.89569604510649,12.471919698036306,person,2480
41.89529818432389,12.472440720901096,person,3150
41.89542857594585,12.472322817020055,person,3150
41.89539514222201,12.472294744667426,person,3150
41.89569604510649,12.471961245118198,person,3150
41.89569604510649,12.471919698036306,person,3150
41.89530152770214,12.47243735221878,person,3200
41.89542857594585,12.472322817020055,person,3200
41.895391798848664,12.47229811334974,person,3200
41.895635864643005,12.472220633656486,person,3200
41.89569604510649,12.471961245118198,person,3200
41.89530152770214,12.47243735221878,person,3250
41.89542857594585,12.47232169412595,person,3250
41.895391798848664,12.472296990455636,person,3250
41.895635864643005,12.472220633656486,person,3250
41.89569604510649,12.471960122224093,person,3250
41.89543191931727,12.47231720254953,person,1320
41.89569604510649,12.471960122224093,person,1320
41.89543191931727,12.47231720254953,person,2010
41.89569604510649,12.471960122224093,person,2010
41.89569938846392,12.471906223307045,person,2010
41.89543526268851,12.47231495676132,person,2720
41.895632521282266,12.472227371021116,person,2720
41.89569604510649,12.471958999329988,person,2720
41.89569938846392,12.471906223307045,person,2720
41.89543526268851,12.47231495676132,person,2070
41.89569938846392,12.471956753541777,person,2070
41.89569938846392,12.471906223307045,person,2070
41.895438606059585,12.472310465184897,person,2800
41.89569938846392,12.471956753541777,person,2800
41.8956927017489,12.471919698036306,person,2800
41.89569938846392,12.471906223307045,person,2800
41.895438606059585,12.472310465184897,person,2130
41.89569938846392,12.47195563064767,person,2130
41.8956927017489,12.471920820930412,person,2130
41.895438606059585,12.472311588079005,person,2880
41.89569938846392,12.47195563064767,person,2880
41.8956927017489,12.471919698036306,person,2880
41.89569938846392,12.471906223307045,person,2880
41.89530821445811,12.47247665351246,person,3650
41.8954452928012,12.472302604926162,person,3650
41.89569938846392,12.47195563064767,person,3650
41.8956927017489,12.471920820930412,person,3650
41.89569938846392,12.47190510041294,person,3650
41.89531155783583,12.472475530618356,person,4440
41.895314901213375,12.472422754595414,person,4440
41.8954452928012,12.472302604926162,person,4440
41.89569938846392,12.47195338485946,person,4440
41.8956927017489,12.471920820930412,person,4440
41.89569938846392,12.47190510041294,person,4440
41.89530821445811,12.472478899300672,person,3750
41.8954452928012,12.472302604926162,person,3750
41.89569938846392,12.471952261965356,person,3750
41.8956927017489,12.471920820930412,person,3750
41.89569938846392,12.47190510041294,person,3750
41.89531155783583,12.47247440772425,person,3800
41.8954452928012,12.472300359137952,person,3800
41.89569938846392,12.47195338485946,person,3800
41.8956927017489,12.471920820930412,person,3800
41.89569938846392,12.47190510041294,person,3800
41.8954452928012,12.472302604926162,person,3080
41.89570273182116,12.47195113907125,person,3080
41.8956927017489,12.471920820930412,person,3080
41.89569938846392,12.47190510041294,person,3080
41.89544863617175,12.472299236243847,person,3120
41.89570273182116,12.47195113907125,person,3120
41.8956927017489,12.471920820930412,person,3120
41.89569938846392,12.47190510041294,person,3120
41.89544863617175,12.47229811334974,person,3160
41.89570273182116,12.47194889328304,person,3160
41.89569604510649,12.471919698036306,person,3160
41.89569938846392,12.47190510041294,person,3160
41.89544863617175,12.472295867561531,person,2400
41.89570273182116,12.471947770388935,person,2400
41.89569604510649,12.471919698036306,person,2400
41.89532158796795,12.472466547465515,person,4050
41.89544863617175,12.472295867561531,person,4050
41.89570273182116,12.47194889328304,person,4050
41.89569604510649,12.471919698036306,person,4050
41.89569938846392,12.47190510041294,person,4050
41.89532158796795,12.47246767035962,person,4100
41.89532158796795,12.472416017230783,person,4100
41.89545197954212,12.47229137598511,person,4100
41.89570273182116,12.471947770388935,person,4100
41.89569604510649,12.471918575142201,person,4100
41.89531824459075,12.472418263018993,person,3320
41.89545532291232,12.4722891301969,person,3320
41.89570273182116,12.47194664749483,person,3320
41.89569604510649,12.471917452248096,person,3320
41.89545532291232,12.472288007302796,person,2520
41.89570273182116,12.471945524600725,person,2520
41.89569604510649,12.471918575142201,person,2520
41.89570273182116,12.471945524600725,person,2550
41.89569604510649,12.471918575142201,person,2550
41.89569938846392,12.471906223307045,person,2550
41.89570273182116,12.471945524600725,person,2580
41.89569604510649,12.471918575142201,person,2580
41.89569938846392,12.471906223307045,person,2580
41.89570273182116,12.471945524600725,person,2610
41.89569604510649,12.471918575142201,person,2610
41.89569938846392,12.471906223307045,person,2610
41.89532827472181,12.47246991614783,person,4400
41.895462009652185,12.472281269938165,person,4400
41.89570273182116,12.471945524600725,person,4400
41.89569604510649,12.471918575142201,person,4400
41.89569938846392,12.47190510041294,person,4400
41.895462009652185,12.472281269938165,person,3560
41.895706075178225,12.471943278812514,person,3560
41.89569604510649,12.471919698036306,person,3560
41.89569938846392,12.47190510041294,person,3560
41.89532827472181,12.47246991614783,person,3600
41.895706075178225,12.47194215591841,person,3600
41.89569604510649,12.471919698036306,person,3600
41.89569938846392,12.47190510041294,person,3600
41.89532827472181,12.47246991614783,person,3640
41.895706075178225,12.47194215591841,person,3640
41.89569604510649,12.471919698036306,person,3640
41.89569938846392,12.47190510041294,person,3640
41.89561580447591,12.472262180738378,person,3680
41.895706075178225,12.471941033024304,person,3680
41.89569604510649,12.471919698036306,person,3680
41.89569938846392,12.47190510041294,person,3680
41.89570941853512,12.471941033024304,person,2790
41.89569604510649,12.471919698036306,person,2790
41.89569938846392,12.47190510041294,person,2790
41.895465353021855,12.472277901255849,person,3760
41.89570941853512,12.4719399101302,person,3760
41.89569604510649,12.471918575142201,person,3760
41.89569938846392,12.47190510041294,person,3760
41.89560577439,12.472279024149953,person,3800
41.89570941853512,12.471938787236093,person,3800
41.89569604510649,12.471918575142201,person,3800
41.89569938846392,12.47190510041294,person,3800
41.89570941853512,12.471938787236093,person,2880
41.89569604510649,12.471918575142201,person,2880
41.89569938846392,12.47190510041294,person,2880
41.89560243102768,12.472281269938165,person,3880
41.89570941853512,12.471937664341988,person,3880
41.89569604510649,12.471918575142201,person,3880
41.89569938846392,12.47190510041294,person,3880
41.89560243102768,12.472283515726375,person,3920
41.89570941853512,12.471937664341988,person,3920
41.89569604510649,12.471918575142201,person,3920
41.89569938846392,12.47190510041294,person,3920
41.89559908766519,12.47228463862048,person,3960
41.89570941853512,12.471938787236093,person,3960
41.89569604510649,12.471918575142201,person,3960
41.89569938846392,12.47190510041294,person,3960
41.89560243102768,12.472285761514586,person,4000
41.89570941853512,12.471938787236093,person,4000
41.89569604510649,12.471918575142201,person,4000
41.89569938846392,12.47190510041294,person,4000
41.89560243102768,12.47228688440869,person,4040
41.89569604510649,12.471918575142201,person,4040
41.89571276189184,12.471936541447883,person,4040
41.89569938846392,12.47190510041294,person,4040
41.89560243102768,12.47228463862048,person,4080
41.89570941853512,12.471938787236093,person,4080
41.89569604510649,12.471918575142201,person,4080
41.89569938846392,12.47190510041294,person,4080
41.89560243102768,12.47228463862048,person,4120
41.89569604510649,12.471918575142201,person,4120
41.89571276189184,12.471937664341988,person,4120
41.89569938846392,12.47190510041294,person,4120
41.89560243102768,12.47228463862048,person,4160
41.89569604510649,12.471918575142201,person,4160
41.89571276189184,12.471936541447883,person,4160
41.89569938846392,12.47190510041294,person,4160
41.8953750819793,12.472336291749317,person,5250
41.89560243102768,12.47228463862048,person,5250
41.89569604510649,12.471918575142201,person,5250
41.89571276189184,12.471935418553779,person,5250
41.89569938846392,12.47190510041294,person,5250
41.89533830485131,12.47247440772425,person,6360
41.8953717386049,12.472338537537528,person,6360
41.89560243102768,12.47228463862048,person,6360
41.89569604510649,12.471918575142201,person,6360
41.89571610524839,12.471934295659674,person,6360
41.89569938846392,12.47190510041294,person,6360
41.8953717386049,12.472338537537528,person,6420
41.89547872649879,12.472250951797326,person,6420
41.89560243102768,12.472285761514586,person,6420
41.89569604510649,12.471918575142201,person,6420
41.89571610524839,12.471934295659674,person,6420
41.89569938846392,12.47190510041294,person,6420
41.8953717386049,12.472340783325738,person,5400
41.89547872649879,12.472250951797326,bicycle,5400
41.89569604510649,12.471918575142201,person,5400
41.89571276189184,12.471935418553779,person,5400
41.89569938846392,12.47190510041294,person,5400
41.8953717386049,12.472340783325738,person,6540
41.89548206986758,12.472246460220905,person,6540
41.89560243102768,12.47228688440869,person,6540
41.89569604510649,12.471918575142201,person,6540
41.89571610524839,12.471934295659674,person,6540
41.89569938846392,12.47190510041294,person,6540
41.89548206986758,12.4722453373268,bicycle,5500
41.89559908766519,12.47229137598511,person,5500
41.89569604510649,12.471918575142201,person,5500
41.89571610524839,12.471934295659674,person,5500
41.89569938846392,12.47190510041294,person,5500
41.895314901213375,12.472458687206778,person,6660
41.895365051855585,12.47234976647858,person,6660
41.89559908766519,12.472292498879217,person,6660
41.89569604510649,12.471918575142201,person,6660
41.89571610524839,12.471934295659674,person,6660
41.89569938846392,12.47190510041294,person,6660
41.89559574430252,12.472292498879217,person,4480
41.89569604510649,12.471918575142201,person,4480
41.89571610524839,12.471934295659674,person,4480
41.89569938846392,12.471903977518835,person,4480
41.89531824459075,12.472453072736254,person,5650
41.89559908766519,12.472292498879217,person,5650
41.89569604510649,12.471918575142201,person,5650
41.89571610524839,12.471934295659674,person,5650
41.89569938846392,12.47190510041294,person,5650
41.89532158796795,12.472451949842146,person,5700
41.89559574430252,12.472296990455636,person,5700
41.89569604510649,12.471918575142201,person,5700
41.89571610524839,12.471933172765569,person,5700
41.89569938846392,12.47190510041294,person,5700
41.895365051855585,12.472350889372684,person,4600
41.89569604510649,12.471918575142201,person,4600
41.89569938846392,12.47190510041294,person,4600
41.89571944860475,12.471929804083253,person,4600
41.89536839523033,12.472350889372684,person,5800
41.89559574430252,12.47229811334974,person,5800
41.89569604510649,12.471918575142201,person,5800
41.89569938846392,12.47190510041294,person,5800
41.89571944860475,12.471929804083253,person,5800
41.89536839523033,12.47235201226679,person,5850
41.89559574430252,12.472296990455636,person,5850
41.89569604510649,12.471918575142201,person,5850
41.89569938846392,12.47190510041294,person,5850
41.89571944860475,12.471928681189148,person,5850
41.895365051855585,12.472353135160894,person,7080
41.895361708480664,12.472343029113947,person,7080
41.89559574430252,12.47229811334974,person,7080
41.89569604510649,12.471918575142201,person,7080
41.89569938846392,12.47190510041294,person,7080
41.89571944860475,12.471928681189148,person,7080
41.89559240093968,12.47229811334974,person,4760
41.89569604510649,12.471918575142201,person,4760
41.89569938846392,12.47190510041294,person,4760
41.89571944860475,12.471928681189148,person,4760
41.895365051855585,12.472355380949104,person,6000
41.89559240093968,12.472301482032057,person,6000
41.89569604510649,12.471918575142201,person,6000
41.89569938846392,12.47190510041294,person,6000
41.89572279196095,12.471927558295043,person,6000
41.895365051855585,12.47235874963142,person,6050
41.89559240093968,12.472303727820266,person,6050
41.89569604510649,12.471918575142201,person,6050
41.89569938846392,12.47190510041294,person,6050
41.89572279196095,12.471926435400938,person,6050
41.895365051855585,12.472357626737315,person,7320
41.895358365105565,12.472345274902159,person,7320
41.89559240093968,12.472303727820266,person,7320
41.89569604510649,12.471918575142201,person,7320
41.89569938846392,12.47190510041294,person,7320
41.89572279196095,12.471926435400938,person,7320
41.895365051855585,12.472357626737315,person,7380
41.895358365105565,12.472345274902159,person,7380
41.89558905757665,12.472303727820266,person,7380
41.89569604510649,12.471918575142201,person,7380
41.89569938846392,12.47190510041294,person,7380
41.89572279196095,12.471926435400938,person,7380
41.895365051855585,12.47235650384321,person,6200
41.89558905757665,12.472303727820266,person,6200
41.89569604510649,12.471918575142201,person,6200
41.89569938846392,12.47190510041294,person,6200
41.89572279196095,12.471926435400938,person,6200
41.89558905757665,12.472305973608478,bicycle,5000
41.89569604510649,12.471918575142201,person,5000
41.89569938846392,12.47190510041294,person,5000
41.89572279196095,12.471925312506832,person,5000
41.89569604510649,12.471918575142201,person,3780
41.89569938846392,12.47190510041294,person,3780
41.89572613531697,12.471921943824517,person,3780
41.895582370850086,12.47231495676132,person,5080
41.89569604510649,12.471918575142201,person,5080
41.89569938846392,12.47190510041294,person,5080
41.89572613531697,12.471923066718622,person,5080
41.895582370850086,12.47231720254953,person,5120
41.89569604510649,12.471918575142201,person,5120
41.89569938846392,12.47190510041294,person,5120
41.89572613531697,12.471923066718622,person,5120
41.89569604510649,12.471918575142201,person,3870
41.89569938846392,12.47190510041294,person,3870
41.89572613531697,12.471923066718622,person,3870
41.895582370850086,12.47231944833774,person,5200
41.89569604510649,12.471918575142201,person,5200
41.89569938846392,12.47190510041294,person,5200
41.89572613531697,12.471923066718622,person,5200
41.89569604510649,12.471918575142201,person,3930
41.89569938846392,12.47190510041294,person,3930
41.89572613531697,12.471923066718622,person,3930
41.895361708480664,12.472363241207841,person,6600
41.89557902748654,12.472322817020055,person,6600
41.89569604510649,12.471918575142201,person,6600
41.89569938846392,12.471903977518835,person,6600
41.89572613531697,12.471921943824517,person,6600
41.895361708480664,12.472363241207841,person,7980
41.89557902748654,12.47232393991416,person,7980
41.89547872649879,12.472147645539652,bicycle,7980
41.89569604510649,12.471918575142201,person,7980
41.89569938846392,12.47190510041294,person,7980
41.89572613531697,12.471920820930412,person,7980
41.89557902748654,12.472325062808267,person,6700
41.89547872649879,12.472146522645547,bicycle,6700
41.89569604510649,12.471918575142201,person,6700
41.89569938846392,12.471903977518835,person,6700
41.89572613531697,12.471920820930412,person,6700
41.895361708480664,12.47236548699605,person,8100
41.89557902748654,12.472325062808267,person,8100
41.89547872649879,12.472146522645547,bicycle,8100
41.89569604510649,12.471918575142201,person,8100
41.89569938846392,12.471903977518835,person,8100
41.89572613531697,12.471920820930412,person,8100
41.895361708480664,12.472364364101946,person,8160
41.89557902748654,12.472325062808267,person,8160
41.89547872649879,12.472146522645547,bicycle,8160
41.89569604510649,12.471918575142201,person,8160
41.89569938846392,12.471903977518835,person,8160
41.89572947867281,12.471919698036306,person,8160
41.89547872649879,12.472146522645547,bicycle,5480
41.89569938846392,12.471917452248096,person,5480
41.89569938846392,12.47190285462473,person,5480
41.89572947867281,12.471919698036306,person,5480
41.89557568412282,12.472326185702372,person,6900
41.89547872649879,12.472146522645547,bicycle,6900
41.89569938846392,12.471917452248096,person,6900
41.89569938846392,12.471903977518835,person,6900
41.89572947867281,12.471919698036306,person,6900
41.895866556111756,12.472056691117135,car,5560
41.89569604510649,12.471918575142201,person,5560
41.89569938846392,12.47190285462473,person,5560
41.89572947867281,12.471918575142201,person,5560
41.89569938846392,12.471917452248096,person,4200
41.89569938846392,12.47190285462473,person,4200
